"name";"table_name";"049_helptext__de_new";"049_helptext__en_new"
"iso4217";"pkg_shop_currency";"Der dreistellige ISO-4217-Code gibt an, um welche Währung es sich handelt. Eine Übersicht der Codes finden Sie beispielsweise auf der Wikipedia-Seite zu ISO 4217.";"The three-digit ISO 4217 code indicates which currency is being referred to. An overview of the codes can be found, for example, on the Wikipedia page for ISO 4217."
"cart_info_text";"shop";"Der eingegebene Text sollte alle rechtlich relevanten Hinweise zum Warenkorb sowie zum Versand enthalten.

Beispiel:

Alle Preise verstehen sich inklusive gesetzlicher Mehrwertsteuer. Zuzüglich Versandkostenpauschale von 3,50  pro Bestellung. Ab einem Bestellwert von 20,00  erfolgt der Versand kostenfrei.";"All prices include statutory VAT. A shipping fee of 3.50 per order will be added. For orders of 20.00 or more, shipping is free."
"name_internal";"cms_portal_system_page";"Der hier eingetragene Wert ermöglicht es dem System, den entsprechenden Eintrag korrekt zu identifizieren.";"The value entered here enables the system to correctly identify the corresponding entry."
"model";"cms_master_pagedef_spot_access";"Der Klassenname gibt an, welches Modul für die jeweilige Seite verwendet wird. Er stammt aus dem Verzeichnis framework/modules, zum Beispiel MTTextField.";"The class name indicates which module is used for the respective page. It originates from the directory framework/modules, for example, MTTextField."
"shop_stock_message_id";"shop_article";"Der Lieferstatus zeigt an, wie verfügbar ein Artikel aktuell ist. Diese Information wird in verständlicher Form dargestellt und entspricht genau den Angaben, die von der angebundenen Schnittstelle übermittelt werden.";"The delivery status indicates how available an item currently is. This information is presented in an understandable format and corresponds exactly to the details provided by the connected interface."
"name";"cms_tbl_conf_restrictions";"Der Name des betroffenen Feldes sollte stets im vollständigen Format angegeben werden, das sowohl den Tabellennamen als auch das Feld enthält (zum Beispiel: meine_tabelle.mein_feld). Dadurch ist eine eindeutige Identifizierung des Feldes gewährleistet.";"The name of the affected field should always be specified in the full format, including both the table name and the field (for example: my_table.my_field). This ensures unambiguous identification of the field."
"display_name";"cms_wizard_step";"Der Name dient dazu, den Schritt im CMS anzuzeigen. Dies ist besonders wichtig, da nicht jeder Schritt zwingend eine eigene Überschrift besitzt.";"The name is used to display the step in the CMS. This is especially important because not every step necessarily has its own heading."
"description_end";"shop_module_article_list";"Der optionale Abschlusstext wird in der Regel am Ende der Liste angezeigt.";"The optional closing text is usually displayed at the end of the list."
"active_from";"shop_discount";"Der Rabatt gilt ab diesem Zeitpunkt.";"The discount applies from this point onwards."
"restrict_to_value_from";"shop_discount";"Der Rabatt wird ab dem angegebenen Mindestwarenwert der betroffenen Artikel angewendet.

Für die Berechnung zählt die Summe der entsprechenden Produkte, ohne dass bereits andere Rabatte abgezogen wurden.";"The discount is applied starting from the specified minimum order value of the relevant items.

For the calculation, the sum of the corresponding products is taken into account, without any other discounts already deducted."
"restrict_to_articles_from";"shop_discount";"Der Rabatt wird erst angewendet, wenn die festgelegte Mindestanzahl an Artikeln im Warenkorb erreicht wurde. Liegt die Anzahl der betroffenen Artikel darunter, wird der Rabatt nicht gewährt.";"The discount is only applied once the specified minimum number of items has been added to the cart. If the number of eligible items is below this threshold, the discount will not be granted."
"url_name";"cms_wizard_step";"Der URL-Name wird beispielsweise für die Rewrite-Engine genutzt. Jeder Schritt sollte einen eigenen URL-Namen festlegen, damit individuelle Adressen generiert werden können.";"The URL name is used, for example, by the rewrite engine. Each step should define its own URL name so that individual addresses can be generated."
"url_name";"shop_variant_type";"Der URL-Name wird genutzt, um eine suchmaschinenfreundliche Adresse für die Detailansicht im Webshop zu generieren.

Beispiel:  
Aus dem angegebenen URL-Namen wird automatisch ein SEO-optimierter Link erstellt.";"The URL name is used to generate a search engine-friendly address for the detail view in the webshop.

Example:  
An SEO-optimized link is automatically created from the specified URL name."
"url_path";"shop_category";"Der URL-Pfad zur jeweiligen Kategorie wird automatisch vom System verwaltet. Änderungen an diesem Feld sind nicht erforderlich, da das System die korrekten Werte selbstständig generiert und pflegt.";"The URL path for each category is managed automatically by the system. Changes to this field are not necessary, as the system independently generates and maintains the correct values."
"name";"cms_message_manager_backend_message";"Der vom System eindeutig verwendete Name dient zur Identifikation der jeweiligen Meldung.";"The unique name used by the system serves to identify the respective message."
"display_column_callback";"cms_tbl_conf";"Die angegebene Funktion wird auf das Anzeigefeld angewendet.

Verwende entweder gcf_functionname für globale oder ccf_functionname für kundenspezifische Funktionen.

Der erste Parameter ist der Wert des Anzeigefelds, der zweite ein assoziatives Array der aktuellen Zeile.";"The specified function is applied to the display field.

Use either gcf_functionname for global functions or ccf_functionname for custom functions.

The first parameter is the value of the display field, the second is an associative array of the current row."
"view";"pkg_shop_listfilter_item_type";"Die Ansicht, die für das Filterelement verwendet wird, befindet sich im gleichen Bereich wie die zugehörige Klasse. Sie liegt entweder in Core, Custom-Core oder Customer und ist im Verzeichnis pkgShopListfilter/views/db/ListfilterItems abgelegt.

Falls die Ansicht in einem Unterverzeichnis gespeichert ist, sollte der Name dieses Unterverzeichnisses im Namen der Ansicht mit angegeben werden.";"The view used for the filter element is located in the same area as the associated class. It is stored either in Core, Custom-Core, or Customer and can be found in the directory pkgShopListfilter/views/db/ListfilterItems.

If the view is stored in a subdirectory, the name of this subdirectory should be included in the name of the view."
"amount";"shop_order_bundle_article";"Die Anzahl der Artikel, die im Bundle enthalten sind.";"The number of items included in the bundle."
"class";"shop_order_step";"Die anzugebende Klasse muss von der Tabellenklasse abgeleitet sein. Es können mehrere Klassen angegeben werden, die durch Kommas getrennt werden. In diesem Fall wird zuerst die Klasse verwendet, die gemäß der Methode isApplicableForBasket für den Warenkorb geeignet ist.";"The specified class must be derived from the table class. Multiple classes can be specified, separated by commas. In this case, the class that is suitable for the shopping basket according to the isApplicableForBasket method will be used first."
"field_width";"cms_field_conf";"Die Breite des Eingabefelds wird in Pixeln angegeben.";"The width of the input field is specified in pixels."
"destination_table_name";"pkg_csv2sql";"Die Daten aus allen festgelegten Quellen werden in diese Tabelle importiert.";"The data from all specified sources is imported into this table."
"from_email";"module_feedback";"Die E-Mail-Adresse des Absenders. Bleibt dieses Feld leer, wird automatisch die E-Mail-Adresse des Empfängers als Absender verwendet.";"The sender's email address. If this field is left empty, the recipient's email address will automatically be used as the sender."
"user_email";"shop_order";"Die E-Mail-Adresse des Kunden, der die Bestellung aufgegeben hat.";"The email address of the customer who placed the order."
"email";"pkg_newsletter_user";"Die E-Mail-Adresse des Newsletterempfängers wird gespeichert. Sie dient der eindeutigen Identifikation und wird für den Versand des Newsletters verwendet.

- Die angegebene Adresse muss ein gültiges E-Mail-Format aufweisen.
- Über diese Adresse erhält der Empfänger alle Benachrichtigungen und Informationen.";"The email address of the newsletter recipient is stored. It serves for unique identification and is used to send the newsletter.

- The provided address must have a valid email format.
- The recipient will receive all notifications and information via this address."
"list_rank";"shop_article";"Die Gewichtung gibt an, welche Position ein Artikel im Vergleich zu anderen innerhalb von Listen einnimmt. Ein höherer Wert sorgt dafür, dass der Artikel weiter oben in der Liste angezeigt wird; ein niedrigerer Wert führt zu einer weiter hinten liegenden Platzierung.

Mit dieser Zahl lässt sich die Reihenfolge der Artikel gezielt steuern.";"The weighting indicates the position an item holds compared to others within lists. A higher value ensures that the item appears higher up in the list; a lower value results in a position further down.

This number allows you to specifically control the order of the items."
"class";"cms_message_manager_message_type";"Die hier angegebene Klasse, wie beispielsweise myClass, wird im XHTML-Code allen Nachrichten dieses Typs hinzugefügt. Das erfolgt in folgender Form:

```html
<div class=""cmsmessage myClass"">Nachricht</div>
```

Dadurch können Nachrichten gezielt über CSS gestaltet werden.";"The class specified here, such as myClass, is added in the XHTML code to all messages of this type. This is done as follows:

```html
<div class=""cmsmessage myClass"">Message</div>
```

This allows messages to be styled specifically using CSS."
"class";"shop_stock_message";"Die hier eingetragene Klasse wird vom System als CSS-Klasse auf das Nachrichten-Element angewendet. Dadurch kannst du das Aussehen der Mitteilung individuell gestalten.

**Beispiel:**
```html
<div class=""info-message"">Dein Artikel ist wieder verfügbar!</div>
```

Du kannst mehrere CSS-Klassen durch Leerzeichen getrennt angeben, um verschiedene Gestaltungsoptionen zu kombinieren.";"The class entered here is applied by the system as a CSS class to the message element. This allows you to customize the appearance of the notification.

**Example:**
```html
<div class=""info-message"">Your item is available again!</div>
```

You can specify multiple CSS classes separated by spaces to combine different styling options."
"img_background_color";"cms_font_image";"Die Hintergrundfarbe des Bildes kann im RGB- oder HEX-Format angegeben werden, zum Beispiel FFFFFF für Weiß. Bitte das #-Zeichen weglassen.

Wird der Wert auf -1 gesetzt, bleibt der Hintergrund transparent.";"The background color of the image can be specified in RGB or HEX format, for example FFFFFF for white. Please omit the # sign.

If the value is set to -1, the background remains transparent."
"name";"cms_smart_url_handler";"Die Klasse muss von der abstrakten Klasse TCMSSmartURLHandler erben. Diese befindet sich in der Core-Klassenbibliothek im Verzeichnis ./classes/TCMSSmartURLHandler.

Das System sucht die von dir angegebene Klasse im Verzeichnis, das dem gewählten Klasstyp (Core, Custom, Customer) entspricht.";"The class must inherit from the abstract class TCMSSmartURLHandler. This class is located in the core class library in the directory ./classes/TCMSSmartURLHandler.

The system searches for the class you specified in the directory corresponding to the selected class type (Core, Custom, Customer)."
"comment";"shop_article_review";"Die Meinung eines Kunden zu diesem Artikel.";"The opinion of a customer about this item."
"fieldclass";"cms_field_conf";"Die PHP-Klasse, die für diesen Feldtyp verwendet wird. Sie überschreibt die Standardklasse, die normalerweise durch den Feldtyp festgelegt wird.";"The PHP class used for this field type. It overrides the default class that is normally defined by the field type."
"position";"pkg_cms_class_manager_extension";"Die Reihenfolge bestimmt, welche Klassen die Eigenschaften und Methoden von zuvor gelisteten Klassen übernehmen. Eine durchdachte Sortierung ist daher entscheidend, um eine korrekte Vererbungshierarchie sicherzustellen.

Klassen, die weiter unten in der Liste stehen, erben automatisch von den weiter oben platzierten Klassen.";"The order determines which classes inherit the properties and methods of previously listed classes. Therefore, a well-considered sorting is crucial to ensure a correct inheritance hierarchy.

Classes that appear further down the list automatically inherit from the classes positioned above them."
"value_vouchers_not_sponsored";"shop_order";"Die Summe aller nicht gesponserten Gutscheine, die als Rabatt auf den Bestellwert vor Steuern angerechnet werden.";"The sum of all non-sponsored vouchers that are applied as a discount to the order value before taxes."
"vat_id";"data_extranet_user_address";"Die Umsatzsteuer-Identifikationsnummer für Unternehmen.

Bitte beachten: Dieses Feld dient ausschließlich der Erfassung. Automatische Prozesse, wie etwa die Berechnung von Nettopreisen, werden durch dieses Feld nicht ausgelöst.";"The VAT identification number for businesses.

Please note: This field is for recording purposes only. Automated processes, such as the calculation of net prices, are not triggered by this field."
"restrict_to_articles_to";"shop_shipping_type";"Die Versandkostenart wird nur angewendet, wenn die Anzahl der betroffenen Artikel die hier festgelegte Maximalzahl nicht überschreitet. Die Stückzahl aller zugeordneten Artikel im Warenkorb wird hierfür zusammengezählt.

Beispiel:  
Befinden sich zwei unterschiedliche Produkte mit dieser Versandkostenart im Warenkorb und von einem Produkt wurden zwei Stück gewählt, ergibt das insgesamt drei betroffene Artikel.";"The shipping method will only be applied if the number of applicable items does not exceed the maximum quantity specified here. The total quantity of all assigned items in the shopping cart will be added together for this purpose.

Example:  
If there are two different products with this shipping method in the shopping cart and two units of one product are selected, this results in a total of three applicable items."
"position";"shop_shipping_type";"Die Versandkostenarten werden in der festgelegten Reihenfolge abgearbeitet.

Mit diesem Feld kann die Reihenfolge bestimmt werden.";"The shipping cost types are processed in the specified order.

This field can be used to determine the order."
"render_view_name";"shop_order_step";"Die Views befinden sich im Verzeichnis classes/pkgShop/views/db/TShopOrderStep/KLASSEN-NAME.";"The views are located in the directory classes/pkgShop/views/db/TShopOrderStep/CLASS-NAME."
"shop_article_preview_image";"shop_article";"Die Vorschaubilder eines Artikels werden beispielsweise in Listenansichten genutzt.

Ist für eine bestimmte Bildgröße kein eigenes Vorschaubild hinterlegt, wird automatisch das erste Bild aus der Artikelbildtabelle in die gewünschte Größe umgewandelt.";"The preview images of an article are used, for example, in list views.

If a specific preview image is not available for a certain image size, the first image from the article image table is automatically converted to the desired size."
"class";"pkg_run_frontend_action";"Die zu verwendende Klasse muss das Interface IPkgRunFrontendAction implementieren.";"The class to be used must implement the IPkgRunFrontendAction interface."
"meta_robots";"cms_tpl_page";"Diese Einstellung bestimmt, wie Suchmaschinen mit der Seite und ihren Links umgehen.

Die folgenden Optionen stehen zur Verfügung:

- index: Die Seite wird von Suchmaschinen erfasst und erscheint im Suchindex.
- noindex: Die Seite wird nicht von Suchmaschinen erfasst und taucht nicht im Suchindex auf.
- follow: Suchmaschinen folgen den auf dieser Seite enthaltenen Links und durchsuchen die verlinkten Seiten.
- nofollow: Suchmaschinen folgen den auf dieser Seite enthaltenen Links nicht.

Durch die Kombination dieser Werte wird festgelegt, ob die Seite gefunden werden kann und ob Suchmaschinen den Links auf der Seite folgen dürfen.";NULL
"category_hightlight";"shop_category";"Diese Kategorie wird farblich hervorgehoben dargestellt, wodurch sie in der Navigation besonders auffällt und die Aufmerksamkeit der Nutzer gezielt auf sich zieht.";"This category is highlighted in color, making it stand out in the navigation and specifically drawing users' attention to it."
"meta_description";"cms_tpl_page";"Diese Kurzbeschreibung erscheint in Suchmaschinenergebnissen. Integrieren Sie relevante Schlüsselbegriffe sinnvoll und formulieren Sie präzise. Maximal 200 Zeichen.";"This short description appears in search engine results. Integrate relevant keywords appropriately and use concise wording. Maximum 200 characters."
"node_confirm_registration";"data_extranet";"Diese Seite bildet das Ziel der Bestätigung einer doppelten Einwilligung (Double-Opt-In) während der Registrierung. Nachdem der Nutzer sich angemeldet und auf den Bestätigungslink in der E-Mail geklickt hat, wird er auf diese Seite weitergeleitet.

Sie stellt einen wichtigen Schritt dar, um die Registrierung erfolgreich abzuschließen und die Identität des Nutzers eindeutig zu verifizieren.";"This page serves as the destination for confirming a double opt-in during registration. After the user has signed up and clicked the confirmation link in the email, they are redirected to this page.

It represents an important step in successfully completing the registration and clearly verifying the user's identity."
"shop_order_item_id";"shop_order_bundle_article";"Dieser Eintrag ist dem entsprechenden Bundle-Artikel der Bestellung zugeordnet.";"This entry is assigned to the corresponding bundle item of the order."
"signedup_headline";"pkg_newsletter_module_signup_config";"Dieser Text wird nach der erfolgreichen Anmeldung zum Abonnement angezeigt.";"This text will be displayed after successfully signing up for the subscription."
"name";"cms_tbl_display_orderfields";"Dieser Wert entspricht dem Namen, unter dem das Feld in der Datenbankabfrage eingebunden wurde.

Beispiel:

```sql
SELECT K.feld AS name
```

Hier wäre der Wert für dieses Feld name.";"This value corresponds to the name under which the field was included in the database query.

Example:

```sql
SELECT K.feld AS name
```

Here, the value for this field would be name."
"amount";"shop_stock_message_trigger";"Dieser Wert legt eine Obergrenze für den Lagerbestand fest. Sobald der aktuelle Bestand auf den angegebenen Wert sinkt oder diesen unterschreitet, wird eine entsprechende Nachricht angezeigt.

**Beispiel:**  
Wenn die Menge auf 5 eingestellt ist, erscheint die hinterlegte Meldung, sobald der Bestand 5 oder weniger beträgt.";"This value sets an upper limit for the inventory. As soon as the current stock reaches or falls below the specified value, a corresponding message is displayed.

**Example:**  
If the quantity is set to 5, the stored message will appear as soon as the stock is 5 or less."
"value_wrapping";"shop_order";"Dieser Wert zeigt die Kosten für eine Geschenkverpackung an.";"This value indicates the cost of gift wrapping."
"shop_voucher_use";"shop_voucher";"Dieses Feld dokumentiert, wann ein Gutschein verwendet wurde, durch welche Person die Nutzung erfolgte und welchen Betrag der Gutschein dabei abgedeckt hat.

Die folgenden Informationen werden hierbei gespeichert:

- Das Verwendungsdatum des Gutscheins
- Die Person, welche den Gutschein eingelöst hat
- Der Betrag, den der Gutschein im jeweiligen Vorgang abgedeckt hat";"This field documents when a voucher was used, by which person the voucher was redeemed, and the amount covered by the voucher.

The following information is stored:

- The date the voucher was used
- The person who redeemed the voucher
- The amount covered by the voucher in the respective transaction"
"icon_font_css_class";"cms_tbl_conf";"Dieses Feld ermöglicht es, ein Icon aus einer Icon-Schriftart für Menüeinträge anzuzeigen.

Um ein Icon aus Font Awesome zu verwenden, kann beispielsweise die Klasse verwendet werden:

```plaintext
fas fa-check
```

@deprecated since 6.3.0  Konfigurieren Sie CSS-Klassen stattdessen in der Haupt-Konfiguration des Menüeintrags.";"This field allows you to display an icon from an icon font for menu items.

To use an icon from Font Awesome, for example, you can use the following class:

```plaintext
fas fa-check
```

@deprecated since 6.3.0  Configure CSS classes in the main configuration of the menu item instead."
"basket_spot_name";"shop";"Dieses Feld gibt an, an welcher Stelle im Layout das Warenkorbmodul integriert ist. Diese Information ist erforderlich, damit das System erkennt, wo das Warenkorbmodul angezeigt werden soll.

Bitte überprüfen Sie, dass in jeder Layout-Variante des Shops die angegebene Position tatsächlich das Warenkorbmodul (MTShopBasket) enthält. Nur so kann der Warenkorb einwandfrei funktionieren.";"This field specifies the position in the layout where the shopping cart module is integrated. This information is required so that the system knows where to display the shopping cart module.

Please ensure that the specified position in every layout variant of the shop actually contains the shopping cart module (MTShopBasket). Only then can the shopping cart function properly."
"extranet_spot_name";"data_extranet";"Dieses Feld gibt an, zu welchem Spot Anfragen gesendet werden können. Das ist beispielsweise notwendig, wenn Formulare wie Login oder Registrierung über ein anderes Modul angezeigt werden, die Anfragen jedoch an ein bestimmtes Extranet-Modul weitergeleitet werden müssen.

Dadurch erkennt das System den richtigen Zielort für entsprechende Aktionen, selbst wenn Darstellung und Verarbeitung über verschiedene Module erfolgen.";"This field indicates to which spot requests can be sent. This is necessary, for example, when forms such as login or registration are displayed via a different module, but the requests need to be forwarded to a specific extranet module.

This enables the system to recognize the correct target location for the corresponding actions, even if display and processing are handled by different modules."
"created_timestamp";"pkg_comment";"Dieses Feld gibt an, zu welchem Zeitpunkt der Kommentar verfasst wurde.";"This field indicates when the comment was written."
"pkg_shop_rating_service_mail_processed";"shop_order";"Dieses Feld steht auf Ja, wenn der automatisierte Prozess (Cronjob) zur Verarbeitung von Bewertungsemails die Bestellung bearbeitet hat.

Beachte jedoch, dass ein gesetzter Wert nicht garantiert, dass tatsächlich eine E-Mail versendet wurde. Das Feld zeigt lediglich an, dass der Vorgang zur Verarbeitung durchgeführt wurde.";"This field is set to ""Yes"" when the automated process (cron job) for handling review emails has processed the order.

However, note that a set value does not guarantee that an email was actually sent. The field merely indicates that the processing operation was carried out."
"variant_parent_is_active";"shop_article";"Dieses Feld wird bei Varianten automatisch durch den zugehörigen Hauptartikel gesteuert. Es dient dazu, Varianten auszublenden, wenn der Hauptartikel im Shop deaktiviert ist.

Wenn der Hauptartikel inaktiv ist, werden dessen zugehörige Varianten ebenfalls nicht angezeigt. Auf diese Weise stellt das Feld sicher, dass nur Varianten aktiver Artikel im Shop sichtbar sind.";"This field is automatically managed by the associated main product for variants. It is used to hide variants when the main product is deactivated in the shop.

If the main product is inactive, its associated variants will also not be displayed. In this way, the field ensures that only variants of active products are visible in the shop."
"date_restriction_field";"pkg_shop_statistic_group";"Dieses Feld wird verwendet, um den Zeitraum der Auswertung einzuschränken. Zum Beispiel kann damit festgelegt werden, auf welches Datum sich die Auswertung bezieht, beispielsweise wann eine Bestellung erstellt wurde.

- Damit lässt sich bestimmen, welche Datumsangaben bei der Filterung der Daten relevant sind, wie etwa das Erstellungsdatum einer Bestellung oder ein anderes relevantes Datum.
- Je nach Auswahl wird das entsprechende Feld bei der Auswertung berücksichtigt.";"This field is used to limit the evaluation period. For example, it can specify the date to which the evaluation refers, such as when an order was created.

- This allows you to determine which dates are relevant for filtering the data, such as the creation date of an order or another relevant date.
- Depending on the selection, the corresponding field will be taken into account during the evaluation."
"action_id";"shop_article_review";"Dieses Feld wird vom System verwendet, um eine bestimmte Aktion, wie das Löschen oder Bearbeiten eines Kommentars, eindeutig zu identifizieren und auszuführen.

**Beispiel-Anwendung:**

```sql
UPDATE shop_article_review
SET [Aktion] = 'delete'
WHERE action_id = 12345;
```

Dadurch wird sichergestellt, dass nur die gewünschte Aktion auf den entsprechenden Kommentar angewendet wird.";"This field is used by the system to uniquely identify and execute a specific action, such as deleting or editing a comment.

**Example application:**

```sql
UPDATE shop_article_review
SET [action] = 'delete'
WHERE action_id = 12345;
```

This ensures that only the desired action is applied to the corresponding comment."
"token_protected";"cms_document";"Dokumente mit zeitlich begrenztem Zugriff erhalten beim Download eine URL, die einen temporären Schlüssel enthält. Dieser Schlüssel ist nur für einen bestimmten Zeitraum gültig.

Die Gültigkeitsdauer wird durch die in der CMS-Konfiguration festgelegte Einstellung CHAMELEON_DOCUMENT_AUTH_TOKEN_LIFE_TIME_IN_MINUTES bestimmt.";"Documents with time-limited access receive a URL containing a temporary key when downloaded. This key is valid only for a specific period of time.

The validity period is defined by the setting CHAMELEON_DOCUMENT_AUTH_TOKEN_LIFE_TIME_IN_MINUTES configured in the CMS."
"meta_keyword_language";"cms_tpl_page";"Durch die Auswahl eines Sprachbereichs legen Sie fest, welcher Sprache Ihre Suchbegriffe zugeordnet werden. Wenn Sie beispielsweise Englisch angeben, werden diese Suchbegriffe bei Suchanfragen in anderen Sprachen, wie etwa Spanisch, nicht berücksichtigt.

Lassen Sie das Feld leer, gelten Ihre Suchbegriffe für alle Sprachen und werden bei jeder Suche einbezogen.";"By selecting a language area, you determine which language your search terms will be assigned to. For example, if you specify ""English,"" these search terms will not be considered in searches conducted in other languages, such as Spanish.

If you leave the field blank, your search terms will apply to all languages and will be included in every search."
"identifier";"cms_portal";"Durch die Kennung kann zwischen verschiedenen Portalen auf derselben Domain unterschieden werden. Sie wird an die Domain angehängt, zum Beispiel:

```text
https://mein-shop.de/portal1/Warenkorb/
```

In diesem Beispiel steht ""portal1"" für die Kennung des Portals auf der Warenkorb-Seite.";"The identifier can be used to distinguish between different portals on the same domain. It is appended to the domain, for example:

```text
https://mein-shop.de/portal1/Warenkorb/
```

In this example, ""portal1"" represents the portal's identifier on the shopping cart page."
"name";"shop_article_image_size";"Ein kurzer Name, der die Nutzung dieser Bildgröße beschreibt, beispielsweise ein Listenvorschaubild. Der Name sollte eindeutig und verständlich gewählt werden, damit direkt ersichtlich ist, für welche Anwendung oder Ansicht die Bildgröße vorgesehen ist.";"A short name that describes the use of this image size, for example, a list preview image. The name should be chosen clearly and unambiguously so that it is immediately apparent for which application or view the image size is intended."
"comment";"pkg_shop_wishlist_article";"Ein persönlicher Kommentar des Wunschlistenbesitzers zum gewünschten Artikel.";"A personal comment from the wishlist owner about the desired item."
"description";"cms_message_manager_message";"Ein Text erläutert die Nutzung dieser Meldung und beschreibt die verfügbaren Platzhalter.

**Verfügbare Platzhalter:**  
Platzhalter sind spezielle Variablen im Text, die beim Versand der Meldung automatisch durch entsprechende Werte ersetzt werden.  
Beispiel:  
{Name} wird durch den tatsächlichen Namen des Empfängers ersetzt.

Achten Sie darauf, nur die dokumentierten Platzhalter zu verwenden, um korrekte und personalisierte Meldungen zu gewährleisten.";"A text explains the use of this message and describes the available placeholders.

**Available placeholders:**  
Placeholders are special variables in the text that are automatically replaced with corresponding values when the message is sent.  
Example:  
{Name} is replaced by the actual name of the recipient.

Be sure to use only the documented placeholders to ensure correct and personalized messages."
"description";"cms_message_manager_backend_message";"Ein Text erläutert die Verwendung dieser Meldung und beschreibt die verfügbaren Platzhalter, die innerhalb der Nachricht eingesetzt werden können.

Bei Bedarf werden Beispiele für Platzhalter angegeben, die den Einsatz verdeutlichen, zum Beispiel:

- `{username}`  Platzhalter für den Namen des Nutzers
- `{date}`  Platzhalter für das aktuelle Datum

Die Beschreibung ist so formuliert, dass sie für Anwender nachvollziehbar ist und eine korrekte Verwendung der Meldung unterstützt.";"A text explains the use of this message and describes the available placeholders that can be used within the message.

If necessary, examples of placeholders are provided to illustrate their use, for example:

- `{username}`  Placeholder for the user's name
- `{date}`  Placeholder for the current date

The description is formulated in a way that is understandable for users and supports the correct use of the message."
"pkg_shop_payment_ipn_trigger";"shop_payment_handler_group";"Eine Weiterleitung gilt als erfolgreich, wenn der Zielserver einen HTTP-Statuscode 200 zurückliefert und im Body ausschließlich OK ohne weiteren Inhalt steht.

Sollte eine Weiterleitung fehlschlagen, wird sie vom System automatisch wiederholt  insgesamt neun Mal beziehungsweise solange, bis die Weiterleitung erfolgreich ausgeführt werden konnte. Die Wiederholungen werden über den CMS-CronJob ausgelöst, wodurch es zu zeitlichen Verzögerungen kommen kann.

Die Wiederholungszeiten sind wie folgt gestaffelt:

- Versuch 1: sofort
- Versuch 2: nach 5 Minuten
- Versuch 3: nach 15 Minuten
- Versuch 4: nach 1 Stunde
- Versuch 5: nach 4 Stunden
- Versuch 6: nach weiteren 4 Stunden
- Versuch 7: nach 8 Stunden
- Versuch 8: nach 24 Stunden
- Versuch 9: nach weiteren 24 Stunden
- Versuch 10: nach weiteren 24 Stunden";"A redirect is considered successful if the target server returns an HTTP status code 200 and the body contains only OK with no additional content.

If a redirect fails, it is automatically retried by the systema total of nine times or until the redirect is successfully completed. The retries are triggered by the CMS cron job, which may result in time delays.

The retry intervals are as follows:

- Attempt 1: immediately
- Attempt 2: after 5 minutes
- Attempt 3: after 15 minutes
- Attempt 4: after 1 hour
- Attempt 5: after 4 hours
- Attempt 6: after another 4 hours
- Attempt 7: after 8 hours
- Attempt 8: after 24 hours
- Attempt 9: after another 24 hours
- Attempt 10: after another 24 hours"
"sql_order_by";"shop_module_articlelist_orderby";"Enthält nur ein einzelnes Feld oder eine Berechnung, sodass die Sortierrichtung (DESC/ASC) einfach hinzugefügt werden kann.";"Contains only a single field or calculation, so that the sort direction (DESC/ASC) can be easily added."
"cron_class";"cms_cronjobs";"Entweder die ID eines Services, der mit dem Tag  chameleon_system.cronjob  versehen wurde und dessen Implementierung von  TCMSCronJob  abgeleitet ist, oder der Name einer Klasse, die von  TCMSCronJob  abgeleitet ist.";"Either the ID of a service that is tagged with chameleon_system.cronjob and whose implementation is derived from TCMSCronJob, or the name of a class that is derived from TCMSCronJob."
"allow_purchase_of_variant_parents";"shop";"Erlauben Sie den Kauf von Artikeln, die Varianten besitzen (z. B. Größe, Farbe usw.), ohne dass der Kunde zuerst eine Variante auswählen muss.

Setzen Sie diesen Wert auf Ja, wenn der Hauptartikel auch ohne Auswahl einer spezifischen Variante direkt gekauft werden kann.";"Allow the purchase of items that have variants (e.g., size, color, etc.) without requiring the customer to select a variant first.

Set this value to ""Yes"" if the main item can be purchased directly without selecting a specific variant."
"length_set";"cms_field_type";"Falls es sich um ENUM-Werte handelt, müssen diese im folgenden Format angegeben werden:

'wert1', 'wert2', 'wert3'

Achten Sie darauf, dass die einzelnen Werte jeweils in einfache Anführungszeichen gesetzt und durch Kommas getrennt werden.";"If these are ENUM values, they must be specified in the following format:

'value1', 'value2', 'value3'

Make sure that each value is enclosed in single quotes and separated by commas."
"shop_order_payment_method_parameter";"shop_order";"Falls für die Bestellung zusätzliche Angaben erforderlich sind, die speziell für die gewählte Bezahlmethode benötigt werden, sind diese Informationen hier hinterlegt.";"If additional information is required for the order that is specifically needed for the chosen payment method, this information is provided here."
"shop_order_shipping_group_parameter";"shop_order";"Falls für die Versandkostengruppe zusätzliche Angaben des Benutzers benötigt werden, werden diese Informationen hier gespeichert.";"If additional information from the user is required for the shipping cost group, this information will be stored here."
"modifier";"cms_field_conf";"Felder vom Typ hidden und readonly werden beim Speichern nicht berücksichtigt.

Readonly-Felder sind zwar sichtbar, können jedoch nicht bearbeitet werden. Hidden-Felder werden vollständig ausgeblendet.

Der Modus readonly-if-filled bewirkt, dass das Feld nur dann im schreibgeschützten Modus angezeigt wird, wenn die Methode  HasContent  mit  true  zurückgegeben wird.";"Fields of the type ""hidden"" and ""readonly"" are not taken into account when saving.

Readonly fields are visible but cannot be edited. Hidden fields are completely hidden.

The ""readonly-if-filled"" mode ensures that the field is only displayed in read-only mode if the HasContent method returns true."
